ar,sveitarfelag,hluti,name,y,is_percent
2008,Sveitarfélagið Hornafjörður,A og B-hluti,Framlegð sem hlutfall af tekjum,0.24884822644263394,TRUE
2008,Sveitarfélagið Hornafjörður,A og B-hluti,Handbært fé á íbúa,0,TRUE
2008,Sveitarfélagið Hornafjörður,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.5537729409584891,TRUE
2008,Sveitarfélagið Hornafjörður,A og B-hluti,Launa- og launatengd gjöld á íbúa,324897.4117647059,FALSE
2008,Sveitarfélagið Hornafjörður,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,0.4402465886317025,TRUE
2008,Sveitarfélagið Hornafjörður,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.11837797397892942,TRUE
2008,Sveitarfélagið Hornafjörður,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,0.15161240975641785,TRUE
2008,Sveitarfélagið Hornafjörður,A og B-hluti,Skuldir sem hlutfall af tekjum,0.9597800989971902,TRUE
2008,Sveitarfélagið Hornafjörður,A og B-hluti,Skuldir á íbúa,714192.4705882353,FALSE
2008,Sveitarfélagið Hornafjörður,A og B-hluti,Veltufjárhlutfall,2.779605434206102,TRUE
2008,Sveitarfélagið Hornafjörður,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.28126673905633304,TRUE
2008,Sveitarfélagið Hornafjörður,A og B-hluti,Útsvar á íbúa,0,FALSE
2008,Sveitarfélagið Skagaströnd,A og B-hluti,Eiginfjárhlutfall,0.7035187430032525,TRUE
2008,Sveitarfélagið Skagaströnd,A og B-hluti,Fasteignaskattur á íbúa,0,FALSE
2008,Sveitarfélagið Skagaströnd,A og B-hluti,Framlegð sem hlutfall af tekjum,0.09262125061178829,TRUE
2008,Sveitarfélagið Skagaströnd,A og B-hluti,Handbært fé á íbúa,0,TRUE
2008,Sveitarfélagið Skagaströnd,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.46175249482550207,TRUE
2008,Sveitarfélagið Skagaströnd,A og B-hluti,Launa- og launatengd gjöld á íbúa,358207.5471698113,FALSE
2008,Sveitarfélagið Skagaströnd,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,-0.9051856340457268,TRUE
2008,Sveitarfélagið Skagaströnd,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.13128627030554454,TRUE
2008,Sveitarfélagið Skagaströnd,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,0.16983575274313364,TRUE
2008,Sveitarfélagið Skagaströnd,A og B-hluti,Skuldir sem hlutfall af tekjum,1.0431281609061458,TRUE
2008,Sveitarfélagið Skagaströnd,A og B-hluti,Skuldir á íbúa,844481.1320754717,FALSE
2008,Sveitarfélagið Skagaströnd,A og B-hluti,Veltufjárhlutfall,9.77054348972679,TRUE
2008,Sveitarfélagið Skagaströnd,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.3084951173468199,TRUE
2008,Sveitarfélagið Skagaströnd,A og B-hluti,Útsvar á íbúa,0,FALSE
2008,Sveitarfélagið Stykkishólmur,A og B-hluti,Eiginfjárhlutfall,0.2688306399514586,TRUE
2008,Sveitarfélagið Stykkishólmur,A og B-hluti,Fasteignaskattur á íbúa,0,FALSE
2008,Sveitarfélagið Stykkishólmur,A og B-hluti,Framlegð sem hlutfall af tekjum,0.12911303793157505,TRUE
2008,Sveitarfélagið Stykkishólmur,A og B-hluti,Handbært fé á íbúa,0,TRUE
2008,Sveitarfélagið Stykkishólmur,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.5708952704886362,TRUE
2008,Sveitarfélagið Stykkishólmur,A og B-hluti,Launa- og launatengd gjöld á íbúa,339999.14456800686,FALSE
2008,Sveitarfélagið Stykkishólmur,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,1.4286438259158554,TRUE
2008,Sveitarfélagið Stykkishólmur,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,-0.16669189311912472,TRUE
2008,Sveitarfélagið Stykkishólmur,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,-0.0742389058705554,TRUE
2008,Sveitarfélagið Stykkishólmur,A og B-hluti,Skuldir sem hlutfall af tekjum,1.8125097977739457,TRUE
2008,Sveitarfélagið Stykkishólmur,A og B-hluti,Skuldir á íbúa,1147298.5457656116,FALSE
2008,Sveitarfélagið Stykkishólmur,A og B-hluti,Veltufjárhlutfall,1.3014491054241295,TRUE
2008,Sveitarfélagið Stykkishólmur,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.1388486466909201,TRUE
2008,Sveitarfélagið Stykkishólmur,A og B-hluti,Útsvar á íbúa,0,FALSE
2008,Sveitarfélagið Vogar,A og B-hluti,Eiginfjárhlutfall,0.7043276479087922,TRUE
2008,Sveitarfélagið Vogar,A og B-hluti,Fasteignaskattur á íbúa,0,FALSE
2008,Sveitarfélagið Vogar,A og B-hluti,Framlegð sem hlutfall af tekjum,-0.053675658808640184,TRUE
2008,Sveitarfélagið Vogar,A og B-hluti,Handbært fé á íbúa,0,TRUE
2008,Sveitarfélagið Vogar,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.4735384539779404,TRUE
2008,Sveitarfélagið Vogar,A og B-hluti,Launa- og launatengd gjöld á íbúa,266140.536149472,FALSE
2008,Sveitarfélagið Vogar,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,-1.4700987915967745,TRUE
2008,Sveitarfélagið Vogar,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.2103831758084929,TRUE
2008,Sveitarfélagið Vogar,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,0.7259835431566779,TRUE
2008,Sveitarfélagið Vogar,A og B-hluti,Skuldir sem hlutfall af tekjum,1.0157841632492726,TRUE
2008,Sveitarfélagið Vogar,A og B-hluti,Skuldir á íbúa,520953.6961819659,FALSE
2008,Sveitarfélagið Vogar,A og B-hluti,Veltufjárhlutfall,12.526587137013816,TRUE
2008,Sveitarfélagið Vogar,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.3860744556324832,TRUE
2008,Sveitarfélagið Vogar,A og B-hluti,Útsvar á íbúa,0,FALSE
2008,Sveitarfélagið Árborg,A og B-hluti,Eiginfjárhlutfall,0.13986557409950018,TRUE
2008,Sveitarfélagið Árborg,A og B-hluti,Fasteignaskattur á íbúa,0,FALSE
2008,Sveitarfélagið Árborg,A og B-hluti,Framlegð sem hlutfall af tekjum,0.13430435443002517,TRUE
2008,Sveitarfélagið Árborg,A og B-hluti,Handbært fé á íbúa,0,TRUE
2008,Sveitarfélagið Árborg,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.5246558763941924,TRUE
2008,Sveitarfélagið Árborg,A og B-hluti,Launa- og launatengd gjöld á íbúa,267037.1971185331,FALSE
2008,Sveitarfélagið Árborg,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,1.6307293717984352,TRUE
2008,Sveitarfélagið Árborg,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,-0.3294468019547279,TRUE
2008,Sveitarfélagið Árborg,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,-0.05398560707905724,TRUE
2008,Sveitarfélagið Árborg,A og B-hluti,Skuldir sem hlutfall af tekjum,2.0864129409807304,TRUE
2008,Sveitarfélagið Árborg,A og B-hluti,Skuldir á íbúa,1131647.1512770138,FALSE
2008,Sveitarfélagið Árborg,A og B-hluti,Veltufjárhlutfall,1.4847325607918604,TRUE
2008,Sveitarfélagið Árborg,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.06564546613866379,TRUE
2008,Sveitarfélagið Árborg,A og B-hluti,Útsvar á íbúa,0,FALSE
2008,Sveitarfélagið Ölfus,A og B-hluti,Eiginfjárhlutfall,0.5686822467694601,TRUE
2008,Sveitarfélagið Ölfus,A og B-hluti,Fasteignaskattur á íbúa,0,FALSE
2008,Sveitarfélagið Ölfus,A og B-hluti,Framlegð sem hlutfall af tekjum,0.1445835482815803,TRUE
2008,Sveitarfélagið Ölfus,A og B-hluti,Handbært fé á íbúa,0,TRUE
2008,Sveitarfélagið Ölfus,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.41050395524605987,TRUE
2008,Sveitarfélagið Ölfus,A og B-hluti,Launa- og launatengd gjöld á íbúa,239262.1359223301,FALSE
2008,Sveitarfélagið Ölfus,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,0.8101178377481126,TRUE
2008,Sveitarfélagið Ölfus,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.09213183637135897,TRUE
2008,Sveitarfélagið Ölfus,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,0.18458071979125923,TRUE
2008,Sveitarfélagið Ölfus,A og B-hluti,Skuldir sem hlutfall af tekjum,1.1292537376584446,TRUE
2008,Sveitarfélagið Ölfus,A og B-hluti,Skuldir á íbúa,709160.9606540623,FALSE
2008,Sveitarfélagið Ölfus,A og B-hluti,Veltufjárhlutfall,0.6979396521842054,TRUE
2008,Sveitarfélagið Ölfus,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.2889856449830672,TRUE
2008,Sveitarfélagið Ölfus,A og B-hluti,Útsvar á íbúa,0,FALSE
2008,Súðavíkurhreppur,A og B-hluti,Eiginfjárhlutfall,0.6395565771911612,TRUE
2008,Súðavíkurhreppur,A og B-hluti,Fasteignaskattur á íbúa,0,FALSE
2008,Súðavíkurhreppur,A og B-hluti,Framlegð sem hlutfall af tekjum,0.03125058060680378,TRUE
2008,Súðavíkurhreppur,A og B-hluti,Handbært fé á íbúa,0,TRUE
2008,Súðavíkurhreppur,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.506674891746372,TRUE
2008,Súðavíkurhreppur,A og B-hluti,Launa- og launatengd gjöld á íbúa,395322.42990654206,FALSE
2008,Súðavíkurhreppur,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,0.4352104738370833,TRUE
2008,Súðavíkurhreppur,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,-1.5043568734555859,TRUE
2008,Súðavíkurhreppur,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,-0.5108081933181827,TRUE
2008,Súðavíkurhreppur,A og B-hluti,Skuldir sem hlutfall af tekjum,1.5052239129492349,TRUE
2008,Súðavíkurhreppur,A og B-hluti,Skuldir á íbúa,1135733.6448598132,FALSE
2008,Súðavíkurhreppur,A og B-hluti,Veltufjárhlutfall,0.9160634890841477,TRUE
2008,Súðavíkurhreppur,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.17288767503359778,TRUE
2008,Súðavíkurhreppur,A og B-hluti,Útsvar á íbúa,0,FALSE
2008,Tjörneshreppur,A og B-hluti,Eiginfjárhlutfall,0.9662906167668716,TRUE
2008,Tjörneshreppur,A og B-hluti,Fasteignaskattur á íbúa,0,FALSE
2008,Tjörneshreppur,A og B-hluti,Framlegð sem hlutfall af tekjum,0.023524461614963854,TRUE
2008,Tjörneshreppur,A og B-hluti,Handbært fé á íbúa,0,TRUE
2008,Tjörneshreppur,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.12182701347539956,TRUE
2008,Tjörneshreppur,A og B-hluti,Launa- og launatengd gjöld á íbúa,51833.333333333336,FALSE
2008,Tjörneshreppur,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,-0.9784263473970087,TRUE
2008,Tjörneshreppur,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.1268790880924148,TRUE
2008,Tjörneshreppur,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,0.15276076958663293,TRUE
2008,Tjörneshreppur,A og B-hluti,Skuldir sem hlutfall af tekjum,0.05726198217496079,TRUE
2008,Tjörneshreppur,A og B-hluti,Skuldir á íbúa,24950,FALSE
2008,Tjörneshreppur,A og B-hluti,Veltufjárhlutfall,17.86305945223781,TRUE
2008,Tjörneshreppur,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.16241441303599433,TRUE
2008,Tjörneshreppur,A og B-hluti,Útsvar á íbúa,0,FALSE
2008,Vestmannaeyjabær,A og B-hluti,Eiginfjárhlutfall,0.4293812442999284,TRUE
2008,Vestmannaeyjabær,A og B-hluti,Fasteignaskattur á íbúa,0,FALSE
2008,Vestmannaeyjabær,A og B-hluti,Framlegð sem hlutfall af tekjum,0.10541096440573794,TRUE
2008,Vestmannaeyjabær,A og B-hluti,Handbært fé á íbúa,0,TRUE
2008,Vestmannaeyjabær,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.46709207985243617,TRUE
2008,Vestmannaeyjabær,A og B-hluti,Launa- og launatengd gjöld á íbúa,361514.1800246609,FALSE
2008,Vestmannaeyjabær,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,0.0167362254504825,TRUE
2008,Vestmannaeyjabær,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.0962164494064013,TRUE
2008,Vestmannaeyjabær,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,0.3351813353624652,TRUE
2008,Vestmannaeyjabær,A og B-hluti,Skuldir sem hlutfall af tekjum,1.3068500535642247,TRUE
2008,Vestmannaeyjabær,A og B-hluti,Skuldir á íbúa,1071277.6818742293,FALSE
2008,Vestmannaeyjabær,A og B-hluti,Veltufjárhlutfall,11.195984162143908,TRUE
2008,Vestmannaeyjabær,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.31388364845623423,TRUE
2008,Vestmannaeyjabær,A og B-hluti,Útsvar á íbúa,0,FALSE
2008,Vesturbyggð,A og B-hluti,Eiginfjárhlutfall,0.263281198612116,TRUE
2008,Vesturbyggð,A og B-hluti,Fasteignaskattur á íbúa,0,FALSE
2008,Vesturbyggð,A og B-hluti,Framlegð sem hlutfall af tekjum,0.03215707172475812,TRUE
2008,Vesturbyggð,A og B-hluti,Handbært fé á íbúa,0,TRUE
2008,Vesturbyggð,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.4026814273723373,TRUE
2008,Vesturbyggð,A og B-hluti,Launa- og launatengd gjöld á íbúa,362849.5502861815,FALSE
2008,Vesturbyggð,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,1.1432617066432784,TRUE
2008,Vesturbyggð,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,-0.2244185766808958,TRUE
2008,Vesturbyggð,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,-0.06572170273031269,TRUE
2008,Vesturbyggð,A og B-hluti,Skuldir sem hlutfall af tekjum,1.326358473912971,TRUE
2008,Vesturbyggð,A og B-hluti,Skuldir á íbúa,1172229.7628781684,FALSE
2008,Vesturbyggð,A og B-hluti,Veltufjárhlutfall,0.529134227770522,TRUE
2008,Vesturbyggð,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.034186895516809424,TRUE
2008,Vesturbyggð,A og B-hluti,Útsvar á íbúa,0,FALSE
2008,Vopnafjarðarhreppur,A og B-hluti,Eiginfjárhlutfall,0.1418072404553493,TRUE
2008,Vopnafjarðarhreppur,A og B-hluti,Fasteignaskattur á íbúa,0,FALSE
2008,Vopnafjarðarhreppur,A og B-hluti,Framlegð sem hlutfall af tekjum,0.21141391193664893,TRUE
2008,Vopnafjarðarhreppur,A og B-hluti,Handbært fé á íbúa,0,TRUE
2008,Vopnafjarðarhreppur,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.5267722266472575,TRUE
2008,Vopnafjarðarhreppur,A og B-hluti,Launa- og launatengd gjöld á íbúa,329257.5107296137,FALSE
2008,Vopnafjarðarhreppur,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,2.0281879961617353,TRUE
2008,Vopnafjarðarhreppur,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,-0.251404375385452,TRUE
2008,Vopnafjarðarhreppur,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,-0.11299702101472883,TRUE
2008,Vopnafjarðarhreppur,A og B-hluti,Skuldir sem hlutfall af tekjum,2.1715239369405404,TRUE
2008,Vopnafjarðarhreppur,A og B-hluti,Skuldir á íbúa,1576672.3891273248,FALSE
2008,Vopnafjarðarhreppur,A og B-hluti,Veltufjárhlutfall,0.2892169244666687,TRUE
2008,Vopnafjarðarhreppur,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.12811686610012196,TRUE
2008,Vopnafjarðarhreppur,A og B-hluti,Útsvar á íbúa,0,FALSE
2008,Árneshreppur,A og B-hluti,Eiginfjárhlutfall,0.8971570689632363,TRUE
2008,Árneshreppur,A og B-hluti,Fasteignaskattur á íbúa,0,FALSE
2008,Árneshreppur,A og B-hluti,Framlegð sem hlutfall af tekjum,0.07236680716308735,TRUE
2008,Árneshreppur,A og B-hluti,Handbært fé á íbúa,0,TRUE
2008,Árneshreppur,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.35205158803010833,TRUE
2008,Árneshreppur,A og B-hluti,Launa- og launatengd gjöld á íbúa,319604.1666666667,FALSE
2008,Árneshreppur,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,-0.35130795477353316,TRUE
2008,Árneshreppur,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.07441850092549229,TRUE
2008,Árneshreppur,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,0.0519034831754772,TRUE
2008,Árneshreppur,A og B-hluti,Skuldir sem hlutfall af tekjum,0.1733681229232176,TRUE
2008,Árneshreppur,A og B-hluti,Skuldir á íbúa,161958.33333333334,FALSE
2008,Árneshreppur,A og B-hluti,Veltufjárhlutfall,2.993696938512992,TRUE
2008,Árneshreppur,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.11846301375972881,TRUE
2008,Árneshreppur,A og B-hluti,Útsvar á íbúa,0,FALSE
2008,Ásahreppur,A og B-hluti,Eiginfjárhlutfall,0.3372465141244546,TRUE
2008,Ásahreppur,A og B-hluti,Fasteignaskattur á íbúa,0,FALSE
2008,Ásahreppur,A og B-hluti,Framlegð sem hlutfall af tekjum,0.21012674156046615,TRUE
2008,Ásahreppur,A og B-hluti,Handbært fé á íbúa,0,TRUE
2008,Ásahreppur,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.09322770253002811,TRUE
2008,Ásahreppur,A og B-hluti,Launa- og launatengd gjöld á íbúa,63260.115606936415,FALSE
2008,Ásahreppur,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,0.3008172139226967,TRUE
2008,Ásahreppur,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.014785350269491845,TRUE
2008,Ásahreppur,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,-0.30809156447570624,TRUE
2008,Ásahreppur,A og B-hluti,Skuldir sem hlutfall af tekjum,1.1393807629660182,TRUE
2008,Ásahreppur,A og B-hluti,Skuldir á íbúa,942109.8265895954,FALSE
2008,Ásahreppur,A og B-hluti,Veltufjárhlutfall,1.6843281200127673,TRUE
2008,Ásahreppur,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.16092612917432733,TRUE
2008,Ásahreppur,A og B-hluti,Útsvar á íbúa,0,FALSE
2008,Ísafjarðarbær,A og B-hluti,Eiginfjárhlutfall,0.09389321926328717,TRUE
2008,Ísafjarðarbær,A og B-hluti,Fasteignaskattur á íbúa,0,FALSE
2008,Ísafjarðarbær,A og B-hluti,Framlegð sem hlutfall af tekjum,0.1017357913360778,TRUE
2008,Ísafjarðarbær,A og B-hluti,Handbært fé á íbúa,0,TRUE
2008,Ísafjarðarbær,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.518898627921836,TRUE
2008,Ísafjarðarbær,A og B-hluti,Launa- og launatengd gjöld á íbúa,344779.42655935616,FALSE
2008,Ísafjarðarbær,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,1.595341783625646,TRUE
2008,Ísafjarðarbær,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,-0.3189185204338062,TRUE
2008,Ísafjarðarbær,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,-0.15397723797894933,TRUE
2008,Ísafjarðarbær,A og B-hluti,Skuldir sem hlutfall af tekjum,1.818801222513066,TRUE
2008,Ísafjarðarbær,A og B-hluti,Skuldir á íbúa,1259653.4205231387,FALSE
2008,Ísafjarðarbær,A og B-hluti,Veltufjárhlutfall,0.6129553732825961,TRUE
2008,Ísafjarðarbær,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.08105976310904131,TRUE
2008,Ísafjarðarbær,A og B-hluti,Útsvar á íbúa,0,FALSE
2008,Þingeyjarsveit,A og B-hluti,Eiginfjárhlutfall,0.56995839928042,TRUE
2008,Þingeyjarsveit,A og B-hluti,Fasteignaskattur á íbúa,0,FALSE
2008,Þingeyjarsveit,A og B-hluti,Framlegð sem hlutfall af tekjum,0.0027386166006979963,TRUE
2008,Þingeyjarsveit,A og B-hluti,Handbært fé á íbúa,0,TRUE
2008,Þingeyjarsveit,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.4650254102110717,TRUE
2008,Þingeyjarsveit,A og B-hluti,Launa- og launatengd gjöld á íbúa,307803.5714285714,FALSE
2008,Þingeyjarsveit,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,0.25873489957235446,TRUE
2008,Þingeyjarsveit,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,-0.10647366831841919,TRUE
2008,Þingeyjarsveit,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,-0.007317733434507086,TRUE
2008,Þingeyjarsveit,A og B-hluti,Skuldir sem hlutfall af tekjum,0.581929109621907,TRUE
2008,Þingeyjarsveit,A og B-hluti,Skuldir á íbúa,369960.5654761905,FALSE
2008,Þingeyjarsveit,A og B-hluti,Veltufjárhlutfall,1.586083493831659,TRUE
2008,Þingeyjarsveit,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.024083441200497165,TRUE
2008,Þingeyjarsveit,A og B-hluti,Útsvar á íbúa,0,FALSE
2008,Akraneskaupstaður,A-hluti,Eiginfjárhlutfall,0.467274944373238,TRUE
2008,Akraneskaupstaður,A-hluti,Fasteignaskattur á íbúa,0,FALSE
2008,Akraneskaupstaður,A-hluti,Framlegð sem hlutfall af tekjum,-0.035724324239916304,TRUE
2008,Akraneskaupstaður,A-hluti,Handbært fé á íbúa,0,TRUE
2008,Akraneskaupstaður,A-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.44232582938092047,TRUE
2008,Akraneskaupstaður,A-hluti,Launa- og launatengd gjöld á íbúa,248457.27230120293,FALSE
2008,Akraneskaupstaður,A-hluti,Nettóskuldir sem hlutfall af tekjum,1.3664404623624786,TRUE
2008,Akraneskaupstaður,A-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,-0.3584381272469781,TRUE
2008,Akraneskaupstaður,A-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,-0.1202987929885838,TRUE
2008,Akraneskaupstaður,A-hluti,Skuldir sem hlutfall af tekjum,1.5455722894822506,TRUE
2008,Akraneskaupstaður,A-hluti,Skuldir á íbúa,804061.7091079518,FALSE
2008,Akraneskaupstaður,A-hluti,Veltufjárhlutfall,0.6143645875083391,TRUE
2008,Akraneskaupstaður,A-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.05989769455391967,TRUE
2008,Akraneskaupstaður,A-hluti,Útsvar á íbúa,0,FALSE
2008,Akureyrarbær,A-hluti,Eiginfjárhlutfall,0.24288965969433093,TRUE
2008,Akureyrarbær,A-hluti,Fasteignaskattur á íbúa,0,FALSE
2008,Akureyrarbær,A-hluti,Framlegð sem hlutfall af tekjum,0.02174317744875284,TRUE
2008,Akureyrarbær,A-hluti,Handbært fé á íbúa,0,TRUE
2008,Akureyrarbær,A-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.5352739335148871,TRUE
2008,Akureyrarbær,A-hluti,Launa- og launatengd gjöld á íbúa,315468.5760202032,FALSE
2008,Akureyrarbær,A-hluti,Nettóskuldir sem hlutfall af tekjum,0.9384357943621882,TRUE
2008,Akureyrarbær,A-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,-0.21533764450325835,TRUE
